listing_id,occupancy_rate
898743835070344633,0.7150684931506849
899055640620536833,0.0
899165085303054005,0.2821917808219178
900035813579443874,0.06575342465753424
904279346273381729,0.0
907107188870037315,0.136986301369863
907922146510569453,0.9808219178082191
912225774852108276,0.7424657534246575
912260040502294810,0.9013698630136986
913139088938753121,1.0
914526512928239735,0.8027397260273973
917914899810546988,0.7726027397260274
918749466220965200,0.4246575342465753
919434524468768915,0.4986301369863014
919709567989940145,1.0
919736081970491426,0.9561643835616438
919781632888020415,0.958904109589041
919789980234899287,0.958904109589041
923317061110084218,0.22465753424657534
932719108839611144,0.7643835616438356
939400078868290225,0.8767123287671232
946460026402767141,0.9808219178082191
947111916947155717,0.4383561643835616
947676023734990025,0.39452054794520547
948559086938190912,0.7342465753424657
949475573742371181,0.726027397260274
950040956803495172,0.9534246575342465
952440498873698321,0.7397260273972602
953800690094149002,0.915068493150685
953807417127525686,0.915068493150685
954346445825347560,0.4246575342465753
955406406517539211,0.6712328767123288
956551081419985039,0.6054794520547945
957125777026757508,0.9232876712328767
958623369790316913,0.13424657534246576
958846398471312812,0.9232876712328767
960953204862169845,0.7397260273972602
960960482667988473,0.2191780821917808
963178772828618161,0.38904109589041097
963523446371001048,0.2328767123287671
965794269203671699,0.5671232876712329
967756760501396898,0.5041095890410959
968257188281592322,0.4520547945205479
968948922084936569,0.7698630136986301
978849360857179472,0.9917808219178083
981842359269794208,0.4904109589041096
981888613200043615,0.4904109589041096
982009517665623926,0.4904109589041096
982717638805134477,0.4821917808219178
983442537658105697,0.9397260273972603
983497357043285481,0.9232876712328767
983506848306117725,0.947945205479452
984480567703925084,0.5041095890410959
987032852131603313,0.9013698630136986
987059647427696260,0.9013698630136986
987602112187689722,0.9506849315068493
988456532079671597,0.2958904109589041
990127857931944993,0.947945205479452
991358505678599718,0.0
991486135625844125,0.9397260273972603
993071246931669307,0.0
994346837966557081,0.4931506849315068
994958540516980415,0.4876712328767123
996638434486016385,0.8164383561643835
998582507525458740,0.8821917808219178
999450060442577057,0.989041095890411
999462855395310148,0.9342465753424658
999611564853363629,0.8821917808219178
1004102324803384826,0.7835616438356164
1004102648076003285,0.8547945205479452
1004103583651239793,0.3589041095890411
1004106343681127655,0.8931506849315068
1004806474673963758,0.6657534246575343
1005269731588409640,0.8684931506849315
1005673682228403331,0.07671232876712329
1010125409177601423,0.5342465753424658
1011434132378868116,0.9260273972602739
1012181677465302115,0.958904109589041
1015928386706711468,0.9232876712328767
1017640798001039187,0.18356164383561643
1019952339182269774,0.8438356164383561
1020115334294372563,0.5397260273972603
1020324015375683573,0.6219178082191781
1020360905148404294,0.5835616438356165
1020397499932511458,0.6082191780821918
1021024681841646418,0.5808219178082191
1021042132067577967,0.6219178082191781
1021066394115705551,0.6136986301369863
1021083486109008221,0.5506849315068493
1021088928078185998,0.5835616438356165
1021095817846302129,0.6136986301369863
1021121664023217954,0.6054794520547945
1021131856491372052,0.6109589041095891
1023702474053285021,0.726027397260274
1024631607696785445,0.4465753424657534
1025502931161999381,0.4986301369863014
1027885048039574491,0.7178082191780822
1028528261650319760,0.6465753424657534
1033547494688067088,0.4904109589041096
1034135728164806497,0.6164383561643836
1034226604586154269,0.6821917808219178
1034359219041251331,0.6684931506849315
1036262305798173477,0.5232876712328767
1036970073670617613,0.0
1038665345663825953,0.863013698630137
1038680040963629106,0.873972602739726
1040498868157347605,0.24383561643835616
1044094385082192374,0.7671232876712328
1044094780074683208,0.7671232876712328
1044098565668751581,0.9863013698630136
1045107406588160391,0.0
1048513238297225657,0.0
1048513854929338001,0.0
1049725939341767055,0.5342465753424658
1051349133965350984,0.0027397260273972603
1055655003394520006,0.01643835616438356
1056541415631407188,0.5287671232876713
1056677599813407376,0.4794520547945205
1059480111862743172,0.44931506849315067
1059482346327341236,0.5726027397260274
1062261996900707427,0.6575342465753424
1064275342808164449,0.7643835616438356
1064276226491090793,0.663013698630137
1065310053020677810,0.9232876712328767
1065530897533601681,0.336986301369863
1066632415303417904,0.21643835616438356
1067265051354608893,0.0027397260273972603
1071760875708269521,0.9232876712328767
1074497552610582856,0.3561643835616438
1074711283416093548,0.03287671232876712
1075154537188999768,0.810958904109589
1075154886186984104,0.20821917808219179
1076207451122468326,0.5561643835616439
1077451838236723791,0.4301369863013699
1078414396541428103,0.5945205479452055
1078423906288822454,0.5808219178082191
1078522756355644970,0.589041095890411
1078536875387723342,0.5808219178082191
1078550110769472944,0.6164383561643836
1081184661956590002,0.6219178082191781
1081215259302290867,0.5835616438356165
1081234000206568862,0.4465753424657534
1081247733311373595,0.5780821917808219
1081260480997375711,0.5945205479452055
1081273385238256231,0.6219178082191781
1081468346941167969,0.5917808219178082
1081836921075410984,0.6082191780821918
1081848745838636761,0.6136986301369863
1081862585114294779,0.5561643835616439
1081905027295602864,0.5506849315068493
1081920212626957830,0.4054794520547945
1081922433386705884,0.0
1081930651566375264,0.6136986301369863
1081963674879636572,0.5808219178082191
1081991093784683208,0.6082191780821918
1082689715524663547,0.7424657534246575
1082878434985647348,0.6164383561643836
1084861490253863852,0.7424657534246575
1085531300157434847,0.4575342465753425
1087043088286934912,0.8821917808219178
1088571783458035994,0.5917808219178082
1091275833858873833,0.9808219178082191
1092855511983494781,0.14246575342465753
1092855512156788588,0.13150684931506848
1093756346559375157,0.5424657534246575
1094795937752488398,0.07671232876712329
1102017006012796240,0.336986301369863
1106850875535276208,0.0
1108882293752622009,0.0
1112436567332844103,0.9232876712328767
1112441607068691361,0.7917808219178082
1113898881887522243,0.9178082191780822
1113966242790010489,0.2328767123287671
1113980159300339938,0.2328767123287671
1115420448659709729,0.3150684931506849
1116261789246615073,0.9178082191780822
1116621995478463909,0.2410958904109589
1123124592813990510,0.9917808219178083
1123248521445354352,0.7972602739726027
1123360070694653908,0.7890410958904109
1123864260096352232,0.7753424657534247
1124697861553046475,0.36164383561643837
1126267183732200616,0.2273972602739726
1126408279691385772,0.1589041095890411
1126675012176094121,0.8273972602739726
1127575008498131377,0.6821917808219178
1127675476773077635,0.19452054794520549
1127729348726891808,0.9068493150684932
1135749774918406317,0.6273972602739726
1136303851513151717,0.9424657534246575
1136331678559532746,0.9780821917808219
1136367685577480840,0.8904109589041096
1136513809048793500,0.19452054794520549
1146332868574726174,0.9068493150684932
1148708130994304823,0.5452054794520548
1150966669992864665,0.2876712328767123
1151424284156179758,0.936986301369863
1151558859405595911,0.10136986301369863
1153680200446772917,0.6164383561643836
1159005657128284234,0.4
1160451157006000486,0.547945205479452
1161232183797796588,0.6904109589041096
1163242441687978095,0.6575342465753424
1164755173730187274,0.07123287671232877
1166729654345910626,0.35342465753424657
1168157086124454476,0.5808219178082191
1168185217934257584,0.5835616438356165
1168327604165720211,0.4821917808219178
