host_is_superhost,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,price,minimum_nights,maximum_nights,review_scores_rating,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate
0,Mid-Cambridge,42.37272,-71.10028,4,1.0,80.0,1,365,4.78,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.8849315068493151
0,Cambridgeport,42.3626336,-71.1017672,4,2.0,366.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.8
0,Neighborhood Nine,42.38879,-71.12231,1,1.0,146.0,29,190,4.7,0,4,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,1,0,0,1,0.5068493150684932
0,Mid-Cambridge,42.3763862,-71.1084356,2,1.0,228.0,1,1125,4.98,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,1,0.0904109589041095
0,Mid-Cambridge,42.37429,-71.1024,4,1.0,162.0,2,365,4.61,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,0,1,0.7698630136986301
0,Cambridge Highlands,42.39122950000001,-71.14578879999999,2,1.0,241.0,32,1125,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.7424657534246575
1,Mid-Cambridge,42.37036691,-71.10125184,1,1.0,58.0,1,365,4.85,0,11,1.0,1.0,False,True,1,1,1,0,0,0,0,1,1,0,15,0,1,0,1,1,0.6547945205479452
0,Agassiz,42.38741,-71.11836,2,1.0,91.0,1,365,4.62,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,43,0,1,0,1,1,0.9342465753424658
0,Agassiz,42.38745,-71.11768,4,1.0,92.0,1,365,4.81,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,42,0,0,0,1,1,0.8465753424657534
0,North Cambridge,42.38935,-71.1187,4,1.0,115.0,1,365,4.89,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,43,0,1,0,1,1,0.8958904109589041
0,North Cambridge,42.3889,-71.11791,4,1.0,93.0,1,365,4.58,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,43,0,1,0,1,1,0.9534246575342464
0,Neighborhood Nine,42.38763,-71.12007,2,1.0,95.0,1,365,4.74,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,42,0,1,0,1,1,0.8273972602739726
1,North Cambridge,42.40018,-71.13661,4,2.0,476.0,2,30,5.0,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,59,0,0,0,1,1,0.6684931506849315
0,North Cambridge,42.3895,-71.11793,4,1.0,90.0,1,365,4.88,1,9,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,0,0,1,1,0.8246575342465754
1,West Cambridge,42.38071,-71.13849,1,2.0,100.0,30,365,5.0,0,1,1.0,1.0,False,True,1,1,0,1,1,1,1,1,1,1,47,0,1,0,0,1,0.7835616438356164
0,Cambridgeport,42.3626336,-71.1017672,4,2.0,448.0,32,1125,3.5,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.7616438356164383
0,East Cambridge,42.36909,-71.07387,6,2.0,318.0,4,365,4.7,0,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,1,0.9643835616438357
0,Wellington-Harrington,42.37199,-71.09561,4,1.0,90.0,1,365,4.73,1,5,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,0,0,1,1,0.9013698630136986
0,East Cambridge,42.3707006,-71.074685,2,1.0,416.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.9863013698630136
0,East Cambridge,42.370595,-71.074224,2,1.0,351.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.0767123287671232
0,East Cambridge,42.36921,-71.0802,3,2.0,278.0,4,365,4.86,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.1945205479452054
0,East Cambridge,42.36624,-71.084097,4,2.0,325.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.663013698630137
0,East Cambridge,42.36904,-71.07911,2,1.0,94.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.9643835616438357
0,The Port,42.36619766214012,-71.09666758363969,2,1.0,80.0,1,365,4.6,1,5,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.8849315068493151
0,East Cambridge,42.37135923553282,-71.07545867832205,5,2.0,512.0,1,365,4.64,0,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,1,1,0.9397260273972604
1,Mid-Cambridge,42.36954,-71.10922,2,1.0,190.0,1,16,4.94,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,1,0,1,0.3945205479452054
0,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,290.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.2465753424657534
0,The Port,42.36911175068031,-71.09618205265802,1,1.0,90.0,2,365,4.2,0,7,1.0,1.0,False,True,1,1,1,0,1,1,0,1,1,0,14,0,0,0,0,1,0.936986301369863
0,North Cambridge,42.39041859634001,-71.1225242837107,1,1.0,110.0,30,120,4.86,0,1,1.0,1.0,False,True,1,0,1,0,0,0,0,1,0,0,9,0,1,0,0,0,1.0
1,Neighborhood Nine,42.3857191,-71.1345152,4,2.0,243.0,2,14,4.99,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,1,1,0.4
1,North Cambridge,42.394224,-71.12835299999999,6,3.0,185.0,31,365,4.9,0,2,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,68,0,0,0,0,1,0.1589041095890411
0,Riverside,42.36815,-71.11035,8,4.0,648.0,5,10,5.0,0,1,3.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,1,0,0,1,0.0712328767123287
0,North Cambridge,42.39369837051154,-71.12528914977544,2,1.0,90.0,14,54,4.91,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,7,1,0,0,0,1,0.7945205479452054
0,Mid-Cambridge,42.37116935222927,-71.10487747277199,1,1.0,99.0,29,365,5.0,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,0,1,0.1287671232876712
1,Mid-Cambridge,42.370427,-71.1013593,2,1.0,91.0,1,365,4.71,1,11,1.0,1.0,False,True,1,1,1,1,0,1,1,0,1,0,27,1,0,0,1,1,0.7178082191780822
0,Cambridgeport,42.3566191,-71.1062769,2,1.0,290.0,32,1125,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.2547945205479452
0,East Cambridge,42.373028,-71.0785923,2,1.0,278.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.347945205479452
0,Mid-Cambridge,42.37139972947399,-71.11264690650333,6,2.0,252.0,30,365,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,41,0,0,0,0,1,0.9506849315068492
0,East Cambridge,42.373028,-71.0785923,2,1.0,260.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.2931506849315068
0,Cambridgeport,42.3605313,-71.1064337,8,3.0,1500.0,1,365,5.0,0,1,2.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,0,1,0,0,1,0.8876712328767123
0,Cambridgeport,42.36229,-71.1007134,2,1.0,294.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.3287671232876712
0,Cambridgeport,42.36229,-71.1007134,2,1.0,294.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.4164383561643835
0,East Cambridge,42.370595,-71.074224,2,1.0,304.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.3342465753424657
0,East Cambridge,42.3707006,-71.074685,2,1.0,307.0,32,1125,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.4821917808219178
0,Riverside,42.36471,-71.11471,3,2.0,446.0,2,365,5.0,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,61,0,0,0,0,1,0.1123287671232876
0,Mid-Cambridge,42.37199,-71.11074,2,1.0,177.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.9506849315068492
0,East Cambridge,42.3707006,-71.074685,4,2.0,436.0,32,1125,1.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.4082191780821917
0,Wellington-Harrington,42.37219776417947,-71.09086240621401,2,1.0,96.0,30,365,4.86,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,0,0.673972602739726
0,Wellington-Harrington,42.36799219997962,-71.09066843888034,2,1.0,75.0,30,365,4.5,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,29,0,1,0,0,1,0.7945205479452054
0,Wellington-Harrington,42.37209,-71.09069,2,1.0,95.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.673972602739726
0,Cambridgeport,42.36272448218725,-71.10364953809813,4,1.0,241.0,2,32,4.95,1,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,46,0,0,0,1,1,0.0054794520547945
0,East Cambridge,42.373028,-71.0785923,2,1.0,266.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.6575342465753424
0,Mid-Cambridge,42.37301575406707,-71.1127755945934,2,1.0,152.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.3013698630136986
0,Mid-Cambridge,42.37357,-71.11125,2,1.0,92.0,3,365,4.86,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,0,0.2410958904109589
0,Mid-Cambridge,42.37346038488479,-71.11109774782895,2,1.0,181.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,1,0.2712328767123287
1,Wellington-Harrington,42.3683768,-71.0914493,7,3.0,359.0,2,1125,4.96,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,0,0,0,1,1,0.9315068493150684
0,East Cambridge,42.36973,-71.08375,1,1.0,59.0,30,365,4.83,1,20,3.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,31,0,1,0,0,1,0.7643835616438356
0,East Cambridge,42.368589451949134,-71.08368719427932,1,1.0,57.0,30,365,4.86,1,20,3.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,33,0,1,0,0,1,0.7013698630136986
0,Wellington-Harrington,42.37027,-71.08964,2,1.0,74.0,30,365,4.77,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,27,0,1,0,0,1,0.6575342465753424
0,North Cambridge,42.389881440440405,-71.12277996100747,1,0.0,130.0,30,365,2.75,0,2,1.0,0.0,False,False,1,1,1,1,0,0,1,1,0,1,17,0,0,0,0,1,0.7726027397260274
0,Wellington-Harrington,42.37408027265782,-71.09550633642222,2,1.0,153.0,1,1125,5.0,0,1,2.5,0.0,False,True,1,1,1,1,1,1,1,1,0,1,59,0,0,0,0,1,0.7315068493150685
1,Cambridgeport,42.360533875098575,-71.1105714095178,6,3.0,548.0,4,60,4.97,1,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,44,0,1,0,1,1,0.4821917808219178
0,East Cambridge,42.3685,-71.08232,1,1.0,59.0,30,365,4.5,1,20,3.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,31,0,1,0,0,1,0.8273972602739726
0,The Port,42.37036824414339,-71.09752015039251,2,1.0,85.0,1,365,4.64,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,27,0,1,0,0,1,0.6383561643835617
0,East Cambridge,42.36851055855416,-71.08383824975019,1,1.0,61.0,30,365,4.5,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,33,0,1,0,0,1,0.7917808219178082
0,East Cambridge,42.37225021329599,-71.08596889785468,2,1.0,100.0,15,365,4.86,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,0,0.2410958904109589
0,Mid-Cambridge,42.3759528,-71.1093738,6,3.0,400.0,32,200,4.91,0,1,3.5,0.0,False,False,1,0,1,1,1,1,1,1,1,1,46,0,1,0,0,1,0.3260273972602739
0,The Port,42.36491494878658,-71.10250436942775,2,1.0,212.0,2,365,4.74,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,41,0,0,0,0,1,0.7150684931506849
0,East Cambridge,42.370595,-71.074224,4,2.0,430.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,0,0.0
0,Neighborhood Nine,42.388498061965294,-71.12075978498602,1,1.0,77.0,29,180,4.8,0,7,1.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,39,0,1,0,0,1,0.2821917808219178
0,Wellington-Harrington,42.37413124235291,-71.09847267853758,7,3.0,645.0,3,40,5.0,0,1,2.5,0.0,False,False,1,1,1,0,0,1,1,1,0,0,31,0,1,0,0,1,0.0657534246575342
1,Cambridgeport,42.363306560947706,-71.1064523196804,5,2.0,290.0,1,365,4.97,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,1,1,0.136986301369863
0,Mid-Cambridge,42.37189946110058,-71.11113427584401,2,1.0,132.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,1,0.9808219178082191
0,East Cambridge,42.37180727200435,-71.08338295019232,8,3.0,314.0,30,365,5.0,0,83,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.7424657534246575
0,East Cambridge,42.36847359631045,-71.08202945139209,4,2.0,203.0,4,365,4.57,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.9013698630136986
0,Area 2/MIT,42.35367,-71.10516,4,1.0,874.0,1,365,4.86,1,1,1.0,0.0,False,True,1,1,1,1,0,1,1,0,1,0,26,1,0,0,0,0,1.0
1,East Cambridge,42.3643485823804,-71.08208549215917,3,1.0,195.0,30,270,4.86,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.8027397260273973
1,West Cambridge,42.3743,-71.13391,6,3.0,341.0,2,180,4.81,0,2,2.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,68,0,0,0,1,1,0.4246575342465753
0,Mid-Cambridge,42.37105,-71.10434,1,1.0,68.0,91,365,5.0,0,3,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,46,0,0,0,0,1,0.4986301369863014
0,East Cambridge,42.37052,-71.07249,5,2.0,998.0,29,365,4.86,0,2,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,1,0,1.0
0,East Cambridge,42.37097,-71.07292,5,2.0,998.0,4,365,4.86,0,2,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,1,0,0.9561643835616438
0,Riverside,42.36556,-71.10916,8,3.0,361.0,2,1125,4.94,0,10,3.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,67,0,0,0,1,1,0.958904109589041
0,Riverside,42.36447,-71.10935,8,3.0,402.0,2,1125,4.5,0,6,3.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,66,0,0,0,1,1,0.958904109589041
1,The Port,42.36615,-71.09774,8,4.0,375.0,5,30,4.98,0,3,2.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,48,0,0,0,1,1,0.2246575342465753
1,East Cambridge,42.36272,-71.08263,3,1.0,223.0,30,270,4.86,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.7643835616438356
1,Cambridgeport,42.36152,-71.10843,3,1.0,248.0,2,1125,4.85,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,31,0,1,0,1,1,0.8767123287671232
0,North Cambridge,42.39609919999999,-71.1361411,2,2.0,196.0,91,91,4.86,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0.9808219178082191
1,East Cambridge,42.36206,-71.08106,6,2.0,547.0,2,90,4.96,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,86,0,0,0,0,1,0.4383561643835616
0,East Cambridge,42.370595,-71.074224,4,2.0,374.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.3945205479452054
0,Area 2/MIT,42.363145,-71.0878918,3,1.0,250.0,29,365,5.0,0,14,1.0,0.0,False,False,1,1,1,1,1,1,0,1,1,0,23,0,0,0,0,1,0.7342465753424657
1,The Port,42.36667,-71.09878,8,4.0,492.0,1,365,4.99,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,1,0,1,1,0.726027397260274
1,East Cambridge,42.36477609975511,-71.08204761294638,3,1.0,245.0,30,270,4.5,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.9534246575342464
0,Riverside,42.36401918036752,-71.1121397236356,3,1.0,93.0,26,365,4.67,0,16,2.0,0.0,False,True,1,1,1,1,0,0,0,1,0,0,17,0,0,0,1,1,0.7397260273972602
0,East Cambridge,42.37116,-71.08077,6,0.0,342.0,2,1125,4.8,0,10,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,61,0,0,0,0,1,0.915068493150685
0,East Cambridge,42.36904256054462,-71.08221971847759,6,0.0,278.0,2,1125,4.89,0,6,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,0,0,0,0,1,0.915068493150685
1,The Port,42.363838,-71.100456,8,2.0,363.0,2,90,4.91,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,87,0,0,0,1,1,0.4246575342465753
1,Area 2/MIT,42.36295,-71.0861,8,2.0,471.0,3,730,4.87,0,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,95,0,0,0,1,1,0.6712328767123288
0,Riverside,42.365752066450725,-71.11364627174476,2,3.0,66.0,26,365,4.75,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,1,1,0.6054794520547945
0,East Cambridge,42.36903622529982,-71.07977474022276,2,1.0,128.0,4,365,4.77,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.9232876712328768
0,Mid-Cambridge,42.3734,-71.1047,2,0.0,76.0,1,25,4.53,1,8,3.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,26,0,1,0,1,1,0.1342465753424657
0,East Cambridge,42.36695948771161,-71.0813077471462,2,1.0,128.0,4,365,4.67,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.9232876712328768
0,Riverside,42.36429,-71.11169,2,1.0,59.0,26,365,4.5,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,31,0,0,0,0,1,0.7397260273972602
0,Wellington-Harrington,42.3724402773444,-71.09089963213613,2,1.0,56.0,3,30,4.8,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.2191780821917808
0,Cambridgeport,42.36183,-71.10415,4,1.0,292.0,2,32,4.97,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,47,0,0,0,1,1,0.3890410958904109
0,Cambridgeport,42.3649409,-71.103909,4,2.0,328.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.2328767123287671
0,North Cambridge,42.39282,-71.13379,5,3.0,130.0,29,365,4.75,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,31,0,0,0,0,1,0.5671232876712329
1,The Port,42.363754,-71.100307,8,2.0,593.0,2,90,4.66,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,70,0,0,0,0,1,0.5041095890410959
1,The Port,42.36384,-71.10046,10,3.0,427.0,2,90,4.9,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,77,0,0,0,0,1,0.4520547945205479
0,Cambridgeport,42.36051,-71.10563,3,1.0,97.0,30,365,4.88,0,16,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.7698630136986301
0,Wellington-Harrington,42.37247,-71.08952,2,1.0,118.0,30,365,4.0,0,83,1.0,1.0,False,True,1,1,1,1,0,1,1,1,1,1,35,0,0,0,0,1,0.4904109589041096
0,Wellington-Harrington,42.37204217094296,-71.09007637470957,2,1.0,114.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.4904109589041096
0,Wellington-Harrington,42.37221932093733,-71.09062286927193,1,1.0,110.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.4904109589041096
1,The Port,42.3637087,-71.10041489999999,6,1.0,356.0,30,90,4.88,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,82,0,0,0,1,1,0.4821917808219178
0,Neighborhood Nine,42.38802976676119,-71.12027366368875,2,1.0,73.0,30,365,4.74,1,9,1.0,1.0,False,True,0,0,1,1,1,1,1,1,1,1,33,0,1,0,0,1,0.9397260273972604
0,Neighborhood Nine,42.38795348088281,-71.12012637174917,2,1.0,75.0,30,365,4.69,1,9,1.0,0.0,False,True,0,0,1,1,1,1,1,1,1,1,26,0,1,0,0,1,0.9232876712328768
0,North Cambridge,42.38923,-71.11931,2,1.0,98.0,30,365,4.69,1,9,1.0,0.0,False,True,0,0,1,1,1,1,1,1,1,1,24,0,1,0,0,1,0.947945205479452
0,East Cambridge,42.36671,-71.07489,2,1.0,632.0,1,1125,4.86,1,1,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,26,1,0,0,1,0,0.5041095890410959
0,East Cambridge,42.36762898307611,-71.08177601004842,2,1.0,136.0,4,365,4.89,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.9013698630136986
0,East Cambridge,42.36713891512962,-71.0816949412737,2,1.0,136.0,4,365,4.5,0,83,1.0,1.0,False,True,1,1,1,1,0,1,1,1,1,1,31,0,0,0,0,1,0.9013698630136986
0,Cambridgeport,42.36388523328904,-71.10799565590649,2,1.0,81.0,1,365,4.35,1,16,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,17,0,1,0,0,1,0.9506849315068492
0,Mid-Cambridge,42.37711,-71.10661,2,2.0,270.0,3,365,5.0,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,11,0,0,0,0,1,0.2958904109589041
0,Riverside,42.36427012739146,-71.109489797575,6,4.0,265.0,2,1125,4.65,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,54,0,0,0,0,1,0.947945205479452
0,Riverside,42.364337481609134,-71.10969552788434,6,2.0,200.0,2,1125,4.2,0,6,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,0,0,0,1,0.9397260273972604
1,The Port,42.3638649,-71.10042729999999,8,2.0,419.0,2,90,4.89,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,0,0,0,0,1,0.4931506849315068
0,Area 2/MIT,42.363145,-71.0878918,5,2.0,299.0,29,365,4.86,0,14,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,44,0,0,0,0,0,0.4876712328767123
1,Mid-Cambridge,42.37041,-71.11291,1,1.0,120.0,1,365,4.81,1,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,31,0,1,0,1,1,0.8164383561643835
0,The Port,42.36624,-71.09901,6,3.0,297.0,30,365,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.8821917808219178
0,The Port,42.36637,-71.1008,2,1.0,66.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.989041095890411
0,The Port,42.36462991057958,-71.10082188784696,2,1.0,106.0,30,365,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.9342465753424658
0,The Port,42.3664818311017,-71.10021016027557,2,1.0,122.0,30,365,4.8,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.8821917808219178
0,East Cambridge,42.3674074,-71.0783837,2,0.0,246.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.7835616438356164
0,Cambridge Highlands,42.3924213,-71.1458597,4,2.0,283.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.8547945205479452
0,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,269.0,32,1125,4.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.3589041095890411
0,Cambridge Highlands,42.39122950000001,-71.14578879999999,4,2.0,291.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.8931506849315068
0,Cambridge Highlands,42.3924213,-71.1458597,4,2.0,302.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.6657534246575343
1,North Cambridge,42.39874059104801,-71.1389256928443,4,2.0,315.0,2,365,4.94,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,0,0,0,0,1,0.8684931506849315
0,East Cambridge,42.3674074,-71.0783837,2,0.0,279.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.0767123287671232
1,The Port,42.3637087,-71.10041489999999,8,3.0,522.0,2,90,4.69,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,0,0,0,0,1,0.5342465753424658
0,East Cambridge,42.3674074,-71.0783837,2,0.0,273.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.926027397260274
0,East Cambridge,42.36879688823481,-71.08008152185563,2,1.0,111.0,4,365,4.67,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.958904109589041
